gkz;haushaltshinweis;haushaltshinweis_name;unterabschnitt;unterabschnitt_name;postengruppe;postengruppe_name;betrag;jahr
40101;1;"ordentliche Ausgaben";814;Straßenreinigung;728;"Entgelte für sonstige Leistungen";696399,97;2012
40101;1;"ordentliche Ausgaben";814;Straßenreinigung;760;"Pensionen und sonstige Ruhebezüge (einschließlich Dienstgeberbeiträge)";544482,90;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";419876,82;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";61984,81;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";401;"Materialien (soweit nicht zugeordnet)";265307,80;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";420;"Pflanzliche Rohstoffe";27633,15;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";457;Druckwerke;1341,43;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";500;"Geldbezüge von Beamten der Verwaltung";72110,99;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";501;"Geldbezüge der Beamten in handwerklicher Verwendung";772082,57;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";528495,14;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";3096122,24;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";521;"Geldbezüge der ganzjährig beschäftigten Arbeiter";104541,08;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";560;" Reisegebühren";16813,73;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";173969,29;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";807032,15;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";600;Strom;31950,59;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";601;Gas;35908,57;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";602;Wasser;56696,43;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";603;Wärme;5278,15;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";613;"Instandhaltung von sonstigen Grundstückseinrichtungen";364154,74;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";614;"Instandhaltung von Gebäuden";8416,65;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";616;"Instandhaltung von Maschinen und maschinellen Anlagen";75240,35;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";617;"Instandhaltung von Fahrzeugen";116713,67;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";618;"Instandhaltung von sonstigen Anlagen";4608,35;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";619;"Instandhaltung von Sonderanlagen";118150,97;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";620;"Personen- und Gütertransporte";16855,77;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";630;Postdienste;64,70;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";631;Telekommunikationsdienste;11185,64;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";650;"Zinsen für Finanzschulden - Inland";65127,62;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";653;"Zinsen für Finanzschulden - Ausland";25328,04;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";670;Versicherungen;66913,24;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";690;Schadensfälle;16228,95;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";700;Mietzinse;228656,33;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";31935,17;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";728;"Entgelte für sonstige Leistungen";274956,00;2012
40101;1;"ordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";760;"Pensionen und sonstige Ruhebezüge (einschließlich Dienstgeberbeiträge)";1115344,70;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";217832,70;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";401;"Materialien (soweit nicht zugeordnet)";1087,64;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";500;"Geldbezüge von Beamten der Verwaltung";182508,57;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";238893,49;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";30578,09;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";560;" Reisegebühren";9354,88;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";17559,67;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";65529,95;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";600;Strom;1007188,61;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";619;"Instandhaltung von Sonderanlagen";1998504,33;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";631;Telekommunikationsdienste;1966,95;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";650;"Zinsen für Finanzschulden - Inland";101384,36;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";653;"Zinsen für Finanzschulden - Ausland";12618,67;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";700;Mietzinse;111650,95;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";728;"Entgelte für sonstige Leistungen";2822,40;2012
40101;1;"ordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";760;"Pensionen und sonstige Ruhebezüge (einschließlich Dienstgeberbeiträge)";241129,49;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";53,29;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;401;"Materialien (soweit nicht zugeordnet)";523,14;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;403;Handelswaren;1072685,60;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;457;Druckwerke;91,77;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;500;"Geldbezüge von Beamten der Verwaltung";109677,81;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";130636,98;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;560;" Reisegebühren";12,00;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";10862,82;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";33684,62;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;616;"Instandhaltung von Maschinen und maschinellen Anlagen";1206,42;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;631;Telekommunikationsdienste;2544,27;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;700;Mietzinse;76728,29;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";7215,31;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;728;"Entgelte für sonstige Leistungen";826,84;2012
40101;1;"ordentliche Ausgaben";820;Wirtschaftshöfe;760;"Pensionen und sonstige Ruhebezüge (einschließlich Dienstgeberbeiträge)";144905,82;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";043;Betriebsausstattung;1450,80;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";1763,28;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";401;"Materialien (soweit nicht zugeordnet)";6514,34;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";403;Handelswaren;2682,36;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";420;"Pflanzliche Rohstoffe";2862,46;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";457;Druckwerke;425,86;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";500;"Geldbezüge von Beamten der Verwaltung";40648,97;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";501;"Geldbezüge der Beamten in handwerklicher Verwendung";44173,21;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";46240,43;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";435595,98;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";560;" Reisegebühren";838,78;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";25588,90;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";103736,02;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";600;Strom;5665,13;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";601;Gas;30572,26;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";602;Wasser;238,93;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";613;"Instandhaltung von sonstigen Grundstückseinrichtungen";1140,53;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";614;"Instandhaltung von Gebäuden";1583,19;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";616;"Instandhaltung von Maschinen und maschinellen Anlagen";375,28;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";618;"Instandhaltung von sonstigen Anlagen";2413,43;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";631;Telekommunikationsdienste;417,87;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";670;Versicherungen;13695,93;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";700;Mietzinse;50486,14;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";21028,56;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";728;"Entgelte für sonstige Leistungen";13595,12;2012
40101;1;"ordentliche Ausgaben";830;"Botanische und zoologische Gärten";760;"Pensionen und sonstige Ruhebezüge (einschließlich Dienstgeberbeiträge)";112066,68;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;500;"Geldbezüge von Beamten der Verwaltung";213431,88;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";160193,28;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;560;" Reisegebühren";23,28;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";15200,88;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";45868,43;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;600;Strom;1667,33;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;610;"Instandhaltung von Grund und Boden";12174,39;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;613;"Instandhaltung von sonstigen Grundstückseinrichtungen";2768,95;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;631;Telekommunikationsdienste;2442,91;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;650;"Zinsen für Finanzschulden - Inland";1138,82;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;700;Mietzinse;54570,08;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";153554,63;2012
40101;1;"ordentliche Ausgaben";840;Grundbesitz;728;"Entgelte für sonstige Leistungen";35922,44;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";043;Betriebsausstattung;2653,48;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";2399,78;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";401;"Materialien (soweit nicht zugeordnet)";12656,37;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";457;Druckwerke;81,20;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";501;"Geldbezüge der Beamten in handwerklicher Verwendung";41842,22;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";43647,99;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";158778,27;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";560;" Reisegebühren";2119,13;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";10979,31;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";43562,48;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";613;"Instandhaltung von sonstigen Grundstückseinrichtungen";5914,59;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";616;"Instandhaltung von Maschinen und maschinellen Anlagen";1562,88;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";617;"Instandhaltung von Fahrzeugen";6104,88;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";618;"Instandhaltung von sonstigen Anlagen";872,10;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";620;"Personen- und Gütertransporte";574,87;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";631;Telekommunikationsdienste;177,28;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";670;Versicherungen;4392,52;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";700;Mietzinse;5220,93;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";8131,02;2012
40101;1;"ordentliche Ausgaben";842;"Waldbesitz (soweit nicht bei 866)";728;"Entgelte für sonstige Leistungen";1032,95;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";648705,22;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";288,65;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";401;"Materialien (soweit nicht zugeordnet)";4597,02;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";21294,50;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";22806,31;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";1512,60;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";18174,35;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";600;Strom;23818,49;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";601;Gas;16384,69;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";602;Wasser;6493,51;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";603;Wärme;44763,27;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";614;"Instandhaltung von Gebäuden";25522,45;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";616;"Instandhaltung von Maschinen und maschinellen Anlagen";21430,01;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";618;"Instandhaltung von sonstigen Anlagen";818,80;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";631;Telekommunikationsdienste;731,12;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";650;"Zinsen für Finanzschulden - Inland";373331,53;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";653;"Zinsen für Finanzschulden - Ausland";24683,11;2012
40101;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";670;Versicherungen;57892,98;2012
